Domain	GOA file	TaxID	Proteome file	Scientific Name
Bacteria	29613.C_hominis_ATCC_BAA-381.goa	360107	UP000002407_360107.fasta	Campylobacter hominis (strain ATCC BAA-381 / LMG 19568 / NCTC 13146 / CH001A)
Archaea	29615.M_boonei.goa	456442	UP000002408_456442.fasta	Methanoregula boonei (strain DSM 21154 / JCM 14090 / 6A8)
Bacteria	29623.C_kluyveri_ATCC_8527.goa	431943	UP000002411_431943.fasta	Clostridium kluyveri (strain ATCC 8527 / DSM 555 / NCIMB 10680)
Bacteria	29631.F_nodosum.goa	381764	UP000002415_381764.fasta	Fervidobacterium nodosum (strain ATCC 35602 / DSM 5306 / Rt17-B1)
Bacteria	29633.P_lavamentivorans.goa	402881	UP000006377_402881.fasta	Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966)
Viruses	29635.S_phage_P9.goa	403905	UP000002416_403905.fasta	Streptococcus phage P9
Bacteria	29637.X_autotrophicus.goa	78245	UP000002417_78245.fasta	Xanthobacter autotrophicus (strain ATCC BAA-1158 / Py2)
Viruses	29639.B_phage_phiMH2K.goa	145579	UP000002418_145579.fasta	Bdellovibrio phage phiMH2K
Viruses	29856.P_abyssi_virus_1.goa	425386	UP000000259_425386.fasta	Pyrococcus abyssi virus 1
Archaea	29862.I_hospitalis.goa	453591	UP000000262_453591.fasta	Ignicoccus hospitalis (strain KIN4/I / DSM 18386 / JCM 14125)
Viruses	29866.S_phage_80.goa	2913981	UP000000264_2913981.fasta	Staphylococcus phage 80
Bacteria	29942.C_koseri.goa	290338	UP000008148_290338.fasta	Citrobacter koseri (strain ATCC BAA-895 / CDC 4225-83 / SGSC4696)
Viruses	29948.L_phage_A006.goa	330399	UP000001126_330399.fasta	Listeria phage A006
Viruses	29950.B_A500.goa	40522	UP000008151_40522.fasta	Listeria phage A500
Viruses	29954.L_phage_B025.goa	330396	UP000001128_330396.fasta	Listeria phage B025
Bacteria	29962.S_gordonii.goa	467705	UP000001131_467705.fasta	Streptococcus gordonii (strain Challis / ATCC 35105 / BCRC 15272 / CH1 / DL1 / V288)
Bacteria	29982.T_lettingae.goa	416591	UP000002016_416591.fasta	Pseudothermotoga lettingae (strain ATCC BAA-301 / DSM 14385 / NBRC 107922 / TMO)
Bacteria	30.M_tuberculosis_ATCC_25618.goa	83332	UP000001584_83332.fasta	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
Viruses	30014.M_Acanthamoeba_polyphaga_mimivirus.goa	212035	UP000001134_212035.fasta	Acanthamoeba polyphaga mimivirus
Bacteria	30066.A_butzleri.goa	367737	UP000001136_367737.fasta	Aliarcobacter butzleri (strain RM4018)
Archaea	30068.C_maquilingensis.goa	397948	UP000001137_397948.fasta	Caldivirga maquilingensis (strain ATCC 700844 / DSM 13496 / JCM 10307 / IC-167)
Bacteria	30070.D_shibae.goa	398580	UP000006833_398580.fasta	Dinoroseobacter shibae (strain DSM 16493 / NCIMB 14021 / DFL 12)
Bacteria	30082.S_pealeana.goa	398579	UP000002608_398579.fasta	Shewanella pealeana (strain ATCC 700345 / ANG-SQ1)
Eukaryota	30097.V_polyspora.goa	436907	UP000000267_436907.fasta	Vanderwaltozyma polyspora (strain ATCC 22028 / DSM 70294 / BCRC 21397 / CBS 2163 / NBRC 10782 / NRRL Y-8283 / UCD 57-17)
Eukaryota	30100.B_fuckeliana.goa	332648	UP000001798_332648.fasta	Botryotinia fuckeliana (strain B05.10)
Eukaryota	30103.S_sclerotiorum.goa	665079	UP000001312_665079.fasta	Sclerotinia sclerotiorum (strain ATCC 18683 / 1980 / Ss-1)
Viruses	30113.T_phage_BA3.goa	469660	UP000007051_469660.fasta	Thalassomonas phage BA3
Bacteria	30122.A_marina.goa	329726	UP000000268_329726.fasta	Acaryochloris marina (strain MBIC 11017)
Bacteria	30124.A_oremlandii.goa	350688	UP000000269_350688.fasta	Alkaliphilus oremlandii (strain OhILAs)
Bacteria	30126.A_caulinodans.goa	438753	UP000000270_438753.fasta	Azorhizobium caulinodans (strain ATCC 43989 / DSM 5975 / JCM 20966 / LMG 6465 / NBRC 14845 / NCIMB 13405 / ORS 571)
Bacteria	30128.D_oleovorans.goa	96561	UP000008561_96561.fasta	Desulfococcus oleovorans (strain DSM 6200 / JCM 39069 / Hxd3)
Bacteria	30130.S_muelleri_GWSS.goa	444179	UP000000781_444179.fasta	Sulcia muelleri (strain GWSS)
Bacteria	30182.M_agalactiae_PG2.goa	347257	UP000007065_347257.fasta	Mycoplasmopsis agalactiae (strain NCTC 10123 / CIP 59.7 / PG2)
Viruses	30187.S_spindle-shaped_virus_4.goa	459290	UP000000782_459290.fasta	Sulfolobus spindle-shaped virus 4
Bacteria	30189.D_acidovorans.goa	398578	UP000000784_398578.fasta	Delftia acidovorans (strain DSM 14801 / SPH-1)
Viruses	30195.E_phage_JS98.goa	293178	UP000000786_293178.fasta	Escherichia phage JS98
Bacteria	30199.P_marinus_MIT_9211.goa	93059	UP000000788_93059.fasta	Prochlorococcus marinus (strain MIT 9211)
Archaea	30213.N_maritimus.goa	436308	UP000000792_436308.fasta	Nitrosopumilus maritimus (strain SCM1)
Bacteria	30260.C_phytofermentans.goa	357809	UP000000370_357809.fasta	Lachnoclostridium phytofermentans (strain ATCC 700394 / DSM 18823 / ISDg)
Bacteria	30291.S_arizonae.goa	41514	UP000002084_41514.fasta	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
Bacteria	30295.S_cellulosum.goa	448385	UP000002139_448385.fasta	Sorangium cellulosum (strain So ce56)
Bacteria	30313.G_diazotrophicus.goa	272568	UP000001176_272568.fasta	Gluconacetobacter diazotrophicus (strain ATCC 49037 / DSM 5601 / CCUG 37298 / CIP 103539 / LMG 7603 / PAl5)
Viruses	30317.S_phage_phiMR11.goa	379501	UP000001178_379501.fasta	Staphylococcus phage phiMR11
Bacteria	30320.A_laidlawii.goa	441768	UP000008558_441768.fasta	Acholeplasma laidlawii (strain PG-8A)
Bacteria	30345.R_salmoninarum.goa	288705	UP000002007_288705.fasta	Renibacterium salmoninarum (strain ATCC 33209 / DSM 20767 / JCM 11484 / NBRC 15589 / NCIMB 2235)
Bacteria	30350.C_aurantiacus_ATCC_29366.goa	324602	UP000002008_324602.fasta	Chloroflexus aurantiacus (strain ATCC 29366 / DSM 635 / J-10-fl)
Viruses	30387.V_phage_kappa.goa	493906	UP000000797_493906.fasta	Vibrio phage Kappa
Viruses	30403.P_cdtI.goa	414970	UP000001111_414970.fasta	Enterobacteria phage cdtI
Bacteria	30443.T_pseudethanolicus.goa	340099	UP000002156_340099.fasta	Thermoanaerobacter pseudethanolicus (strain ATCC 33223 / 39E)
Bacteria	30449.H_modesticaldum.goa	498761	UP000008550_498761.fasta	Heliobacterium modesticaldum (strain ATCC 51547 / Ice1)
Bacteria	30455.F_magna.goa	334413	UP000001319_334413.fasta	Finegoldia magna (strain ATCC 29328 / DSM 20472 / WAL 2508)
Viruses	30518.L_johnsonii_prophage_Lj771.goa	139871	UP000002174_139871.fasta	Lactobacillus prophage Lj771
Bacteria	3052675.D_sp_DDH964.goa	1823759	UP000075994_1823759.fasta	Desulfuromonas sp. DDH964
Bacteria	3053791.R_stabekisii.goa	241244	UP000076021_241244.fasta	Rummeliibacillus stabekisii
Bacteria	3055607.H_jordaniae.goa	1549855	UP000076066_1549855.fasta	Haematospirillum jordaniae
Bacteria	3055853.M_thermotolerans.goa	252514	UP000076077_252514.fasta	Microbulbifer thermotolerans
Eukaryota	3055891.D_lacteum.goa	361077	UP000076078_361077.fasta	Tieghemostelium lacteum
Bacteria	3055893.A_bacterium_DSM_100886.goa	1855912	UP000076079_1855912.fasta	Luteitalea pratensis
Bacteria	30560.D_audaxviator.goa	477974	UP000008544_477974.fasta	Desulforudis audaxviator (strain MP104C)
Eukaryota	30562.M_brevicollis.goa	81824	UP000001357_81824.fasta	Monosiga brevicollis
Eukaryota	30565.N_vectensis.goa	45351	UP000001593_45351.fasta	Nematostella vectensis
Bacteria	3056709.G_sp_SH-PL17.goa	1630693	UP000076098_1630693.fasta	Gemmata sp. SH-PL17
Bacteria	3057471.A_sp_L-07.goa	1653480	UP000076116_1653480.fasta	Alloactinosynnema sp. L-07
Eukaryota	3058822.H_marmoreus_White_beech_mushroom_Agaricus_marmoreus.goa	39966	UP000076154_39966.fasta	Hypsizygus marmoreus
Bacteria	3059792.R_sp_PBTS1.goa	1653478	UP000076180_1653478.fasta	Rhodococcus sp. PBTS 1
Bacteria	30611.S_woodyi.goa	392500	UP000002168_392500.fasta	Shewanella woodyi (strain ATCC 51908 / MS32)
Bacteria	3061733.A_sp_TGL-Y2.goa	1407071	UP000076238_1407071.fasta	Acinetobacter sp. TGL-Y2
Bacteria	30622.L_biflexa_ATCC_23582.goa	456481	UP000001847_456481.fasta	Leptospira biflexa serovar Patoc (strain Patoc 1 / ATCC 23582 / Paris)
Bacteria	3062801.A_subterraneum.goa	1794912	UP000076268_1794912.fasta	Anaerosporomusa subterranea
Viruses	30639.W_&_cheng_2006.goa	328615	UP000001323_328615.fasta	Trichoplusia ni ascovirus 2c
Viruses	30642.a_mcGrath_2007.goa	260797	UP000001324_260797.fasta	Heliothis virescens ascovirus 3e
Bacteria	3064369.P_sp_SH-PL14.goa	1632864	UP000076318_1632864.fasta	Planctomyces sp. SH-PL14
Viruses	30645.B_Federici_2006.goa	113370	UP000008030_113370.fasta	Spodoptera frugiperda ascovirus 1a
Bacteria	3065682.P_sp_SH-PL62.goa	1636152	UP000076365_1636152.fasta	Planctomyces sp. SH-PL62
Bacteria	3066303.T_sp_AS95.goa	1811386	UP000076382_1811386.fasta	Thermoactinomyces sp. AS95
Bacteria	3066840.P_sp_SH-Sr6A.goa	1632865	UP000076398_1632865.fasta	Pirellula sp. SH-Sr6A
Bacteria	3066856.O_pacificum.goa	580166	UP000076400_580166.fasta	Oceanibaculum pacificum
Bacteria	3067027.G_phototrophica.goa	1379270	UP000076404_1379270.fasta	Gemmatimonas phototrophica
Eukaryota	3067117.A_stephensi.goa	30069	UP000076408_30069.fasta	Anopheles stephensi
Viruses	30675.S.goa	10383	UP000000587_10383.fasta	Saimiriine herpesvirus 2 (strain 11)
Viruses	30680.H_Uganda-1102.goa	10370	UP000009295_10370.fasta	Human herpesvirus 6A (strain Uganda-1102)
Viruses	30682.E.goa	31520	UP000001189_31520.fasta	Equine herpesvirus 1 (strain Ab4p)
Viruses	30684.H_17.goa	10299	UP000009294_10299.fasta	Human herpesvirus 1 (strain 17)
Eukaryota	30693.A_capsulata_NAm1.goa	2059318	UP000009297_2059318.fasta	Ajellomyces capsulatus (strain NAm1 / WU24)
Bacteria	307047.M_timonae_CCUG_45783.goa	883126	UP000009874_883126.fasta	Massilia timonae CCUG 45783
Bacteria	307049.A_otitis_ATCC_51267.goa	883081	UP000009875_883081.fasta	Alloiococcus otitis ATCC 51267
Bacteria	307053.K_palustris_TAGA27.goa	1236550	UP000009877_1236550.fasta	Kocuria palustris PEL
Bacteria	307057.B_casei_S18.goa	1229781	UP000009879_1229781.fasta	Brevibacterium casei S18
Bacteria	307061.C_salinarum_AK4.goa	1238182	UP000009881_1238182.fasta	Caenispirillum salinarum AK4
Eukaryota	307063.P_digitatum_PHI26.goa	1170229	UP000009882_1170229.fasta	Penicillium digitatum (strain PHI26 / CECT 20796)
Bacteria	307069.S_massiliensis_S46.goa	1229783	UP000009885_1229783.fasta	Staphylococcus massiliensis S46
Bacteria	307075.A_massiliae_ACS-171-V-Col2.goa	883066	UP000009888_883066.fasta	Actinobaculum massiliense ACS-171-V-Col2
Bacteria	3085157.A_pallidus.goa	33936	UP000076476_33936.fasta	Aeribacillus pallidus
Bacteria	3086039.M_sp_T32.goa	1776083	UP000076494_1776083.fasta	Microbacterium sp. T32
Eukaryota	3086546.D_novaeangliae.goa	178035	UP000076502_178035.fasta	Dufourea novaeangliae
Bacteria	3087259.N_terpenica.goa	455432	UP000076512_455432.fasta	Nocardia terpenica
Viruses	30882.L_phage_1706.goa	475178	UP000001679_475178.fasta	Lactococcus phage 1706
Eukaryota	3088925.F_sp_CBS_109695.goa	436010	UP000076532_436010.fasta	Fibularhizoctonia sp. CBS 109695
Bacteria	30890.E_sibiricum.goa	262543	UP000001681_262543.fasta	Exiguobacterium sibiricum (strain DSM 17290 / CIP 109462 / JCM 13490 / 255-15)
Bacteria	3089132.M_sp_TNHR37B.goa	1775956	UP000076535_1775956.fasta	Microbacterium sp. TNHR37B
Bacteria	30892.O_terrae.goa	452637	UP000007013_452637.fasta	Opitutus terrae (strain DSM 11246 / JCM 15787 / PB90-1)
Bacteria	30896.N_thermophilus.goa	457570	UP000001683_457570.fasta	Natranaerobius thermophilus (strain ATCC BAA-1301 / DSM 18059 / JW/NM-WN-LF)
Eukaryota	3090171.C_tofieldiae.goa	708197	UP000076552_708197.fasta	Colletotrichum tofieldiae
Archaea	30902.K_cryptofilum.goa	374847	UP000001686_374847.fasta	Korarchaeum cryptofilum (strain OPF8)
Bacteria	30908.Synechococcus_sp_ATCC_27264.goa	32049	UP000001688_32049.fasta	Synechococcus sp. (strain ATCC 27264 / PCC 7002 / PR-6)
Viruses	30914.S_phage_E1.goa	424716	UP000001690_424716.fasta	Salmonella phage Vi II-E1
Bacteria	3091823.T_sp_Vaf07.goa	943830	UP000076574_943830.fasta	Tardiphaga robiniae
Bacteria	3092030.P_axinellae.goa	989403	UP000076577_989403.fasta	Pseudovibrio axinellae
Eukaryota	3092081.D_coniospora.goa	98403	UP000076580_98403.fasta	Drechmeria coniospora
Bacteria	30921.L_cholodnii.goa	395495	UP000001693_395495.fasta	Leptothrix cholodnii (strain ATCC 51168 / LMG 8142 / SP-6)
Bacteria	3092119.L_sp_4G2.goa	1803372	UP000076582_1803372.fasta	Lewinella sp. 4G2
Eukaryota	3092209.C_incanum.goa	1573173	UP000076584_1573173.fasta	Colletotrichum incanum
Bacteria	3092602.P_jiangxiensis.goa	681398	UP000076586_681398.fasta	Paludibacter jiangxiensis
Bacteria	30928.B_indica.goa	395963	UP000001695_395963.fasta	Beijerinckia indica subsp. indica (strain ATCC 9039 / DSM 1715 / NCIMB 8712)
Bacteria	3093840.C_magnum_DSM_2767.goa	1121326	UP000076603_1121326.fasta	Clostridium magnum DSM 2767
Bacteria	3095423.C_luteus.goa	1452487	UP000076625_1452487.fasta	Crenobacter luteus
Eukaryota	3096138.X_heveae_TC161.goa	1328760	UP000076632_1328760.fasta	Xylona heveae (strain CBS 132557 / TC161)
Bacteria	3096871.P_luteoviolacea_DSM_6061.goa	1365250	UP000076643_1365250.fasta	Pseudoalteromonas luteoviolacea DSM 6061
Bacteria	30990.M_marinum.goa	216594	UP000001190_216594.fasta	Mycobacterium marinum (strain ATCC BAA-535 / M)
Bacteria	30992.N_punctiforme.goa	63737	UP000001191_63737.fasta	Nostoc punctiforme (strain ATCC 29133 / PCC 73102)
Bacteria	30994.B_phymatum.goa	391038	UP000001192_391038.fasta	Paraburkholderia phymatum (strain DSM 17167 / CIP 108236 / LMG 21445 / STM815)
Bacteria	30999.S_maltophilia_K279a.goa	522373	UP000008840_522373.fasta	Stenotrophomonas maltophilia (strain K279a)
Bacteria	31.M_genitalium.goa	243273	UP000000807_243273.fasta	Mycoplasma genitalium (strain ATCC 33530 / DSM 19775 / NCTC 10195 / G37)
Eukaryota	31020.C_cinerea.goa	240176	UP000001861_240176.fasta	Coprinopsis cinerea (strain Okayama-7 / 130 / ATCC MYA-4618 / FGSC 9003)
Eukaryota	31023.L_bicolor.goa	486041	UP000001194_486041.fasta	Laccaria bicolor (strain S238N-H82 / ATCC MYA-4686)
Eukaryota	31026.M_globosa.goa	425265	UP000008837_425265.fasta	Malassezia globosa (strain ATCC MYA-4612 / CBS 7966)
Bacteria	31031.E_minutum.goa	445932	UP000001029_445932.fasta	Elusimicrobium minutum (strain Pei191)
Bacteria	31035.A_muciniphila.goa	349741	UP000001031_349741.fasta	Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC 81048 / CCUG 64013 / CIP 107961 / Muc)
Bacteria	31037.K_rhizophila.goa	378753	UP000008838_378753.fasta	Kocuria rhizophila (strain ATCC 9341 / DSM 348 / NBRC 103217 / DC2201)
Eukaryota	31069.P_anserina.goa	515849	UP000001197_515849.fasta	Podospora anserina (strain S / ATCC MYA-4624 / DSM 980 / FGSC 10383)
Bacteria	31147.Cyanothece_sp_ATCC_51142.goa	43989	UP000001203_43989.fasta	Crocosphaera subtropica (strain ATCC 51142 / BH68)
Bacteria	31198.G_lovleyi.goa	398767	UP000002420_398767.fasta	Trichlorobacter lovleyi (strain ATCC BAA-1151 / DSM 17278 / SZ)
Viruses	31204.S_phage_phiMR25.goa	487152	UP000002423_487152.fasta	Staphylococcus phage phiMR25
Bacteria	31230.A_asiaticus.goa	452471	UP000001227_452471.fasta	Amoebophilus asiaticus (strain 5a2)
Viruses	31238.C.goa	10553	UP000001594_10553.fasta	Fowl adenovirus A serotype 1 (strain CELO / Phelps)
Bacteria	31241.B_multivorans_Tohoku_University.goa	395019	UP000008815_395019.fasta	Burkholderia multivorans (strain ATCC 17616 / 249)
Viruses	312743.E_phage_M.goa	1235640	UP000010081_1235640.fasta	Enterobacteria phage M
Bacteria	31281.C_japonicus.goa	498211	UP000001036_498211.fasta	Cellvibrio japonicus (strain Ueda107)
Bacteria	31298.C_thalassium.goa	517418	UP000001208_517418.fasta	Chloroherpeton thalassium (strain ATCC 35110 / GB-78)
Bacteria	31310.M_arthritidis.goa	243272	UP000008812_243272.fasta	Metamycoplasma arthritidis (strain 158L3-1)
Bacteria	31315.E_tasmaniensis.goa	465817	UP000001726_465817.fasta	Erwinia tasmaniensis (strain DSM 17950 / CFBP 7177 / CIP 109463 / NCPPB 4357 / Et1/99)
Eukaryota	31324.B_distachyon.goa	15368	UP000008810_15368.fasta	Brachypodium distachyon
Eukaryota	31342.P_knowlesi.goa	5851	UP000031513_5851.fasta	Plasmodium knowlesi (strain H)
Bacteria	31359.C_urealyticum.goa	504474	UP000001727_504474.fasta	Corynebacterium urealyticum (strain ATCC 43042 / DSM 7109)
Bacteria	313640.A_sp_90.goa	46234	UP000010101_46234.fasta	Anabaena sp. 90
Bacteria	313682.M_elsdenii_DSM_20460.goa	1064535	UP000010111_1064535.fasta	Megasphaera elsdenii DSM 20460
Bacteria	313696.S_cluster_bacterium_SAR86B_1.goa	1123867	UP000010116_1123867.fasta	SAR86 cluster bacterium SAR86B
Bacteria	313703.L_grayi_DSM_20601.goa	525367	UP000010119_525367.fasta	Listeria grayi DSM 20601
Bacteria	313708.R_sp_SW2.goa	371731	UP000010121_371731.fasta	Rhodobacter sp. SW2
Bacteria	31389.P_phaeoclathratiforme.goa	324925	UP000002724_324925.fasta	Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1)
Bacteria	31391.P_aestuarii.goa	290512	UP000002725_290512.fasta	Prosthecochloris aestuarii (strain DSM 271 / SK 413)
Viruses	31433.R_phage_16-3_Bacteriophage_16-3.goa	10704	UP000001729_10704.fasta	Rhizobium phage 16-3
Eukaryota	31436.A_aegypti.goa	7159	UP000008820_7159.fasta	Aedes aegypti
Viruses	31455.S_virophage.goa	543939	UP000001863_543939.fasta	Sputnik virophage
Viruses	31457.M_phage_MmP1.goa	526118	UP000001864_526118.fasta	Morganella phage MmP1
Bacteria	31459.G_bemidjiensis.goa	404380	UP000008825_404380.fasta	Citrifermentans bemidjiense (strain ATCC BAA-1014 / DSM 16622 / JCM 12645 / Bem)
Bacteria	31469.P_zucineum.goa	450851	UP000001868_450851.fasta	Phenylobacterium zucineum (strain HLK1)
Bacteria	3147591.A_sp_RZW4-3-2.goa	1642818	UP000076715_1642818.fasta	Aquimarina aggregata
Bacteria	3147621.R_sp_VKM_Ac-2596.goa	1671680	UP000076717_1671680.fasta	Rathayibacter tanaceti
Eukaryota	3148040.S_niveocremeum_HHB9708.goa	1314777	UP000076722_1314777.fasta	Sistotremastrum niveocremeum HHB9708
Eukaryota	3148486.D_quercina_L-15889.goa	1314783	UP000076727_1314783.fasta	Daedalea quercina L-15889
Eukaryota	3149604.C_viscosa_TUFC12733.goa	1330018	UP000076738_1330018.fasta	Calocera viscosa (strain TUFC12733)
Eukaryota	3149999.I_fumosorosea_ARSEF_2679.goa	1081104	UP000076744_1081104.fasta	Cordyceps fumosorosea (strain ARSEF 2679)
Bacteria	315033.P_sneebia_DSM_19967.goa	1141660	UP000010290_1141660.fasta	Providencia sneebia DSM 19967
Bacteria	315045.V_sp_oral_taxon_780_str_F0422.goa	944564	UP000010295_944564.fasta	Veillonella sp. oral taxon 780 str. F0422
Bacteria	315047.E_italicus_DSM_15952.goa	888064	UP000010296_888064.fasta	Enterococcus italicus (strain DSM 15952 / CCUG 50447 / LMG 22039 / TP 1.5)
Bacteria	315049.E_hermannii_NBRC_105704.goa	1115512	UP000010297_1115512.fasta	Atlantibacter hermannii NBRC 105704
Bacteria	315056.g_proteobacterium_IMCC1989.goa	937772	UP000010300_937772.fasta	gamma proteobacterium IMCC1989
Bacteria	315058.A_coleocanis_DSM_15436.goa	525245	UP000010301_525245.fasta	Gleimia coleocanis DSM 15436
Bacteria	3150659.A_sp_B7M1.goa	1490057	UP000076753_1490057.fasta	Anoxybacillus sp. B7M1
Bacteria	315066.S_cluster_bacterium_SAR86A.goa	1123866	UP000010305_1123866.fasta	SAR86 cluster bacterium SAR86A
Bacteria	315070.M_sp_ATCC_39149.goa	219305	UP000010307_219305.fasta	Micromonospora sp. (strain ATCC 39149 / NRRL 15099 / SCC 1413)
Bacteria	315077.S_cluster_bacterium_SAR86E_1.goa	1208365	UP000010310_1208365.fasta	SAR86 cluster bacterium SAR86E
Bacteria	315099.P_sp_CNPT3.goa	314282	UP000010320_314282.fasta	Psychromonas sp. CNPT3
Bacteria	315103.L_sp_MED105.goa	391597	UP000010322_391597.fasta	Limnobacter sp. MED105
Eukaryota	3151308.N_lepideus_HHB14362_ss-1.goa	1314782	UP000076761_1314782.fasta	Neolentinus lepideus HHB14362 ss-1
Viruses	315284.S_phage_phiMAM1.goa	1262513	UP000010363_1262513.fasta	Serratia phage phiMAM1
Viruses	315287.B_phage_phiAGATE.goa	1204533	UP000010364_1204533.fasta	Bacillus phage phiAGATE
Bacteria	315291.C_minutus_PCC_6605.goa	1173020	UP000010366_1173020.fasta	Chamaesiphon minutus (strain ATCC 27169 / PCC 6605)
Bacteria	315293.O_acuminata_PCC_6304.goa	56110	UP000010367_56110.fasta	Oscillatoria acuminata PCC 6304
Viruses	315295.L_phage_AQ113.goa	1206110	UP000010368_1206110.fasta	Lactobacillus phage phiAQ113
Viruses	315297.E_phage_HK106.goa	432198	UP000010369_432198.fasta	Escherichia phage HK106
Viruses	315299.E_phage_HK633.goa	1147147	UP000010370_1147147.fasta	Escherichia phage HK633
Viruses	315303.E_phage_HK630.goa	1147146	UP000010372_1147146.fasta	Escherichia phage HK630
Viruses	315305.E_phage_HK542.goa	432200	UP000010373_432200.fasta	Escherichia phage HK542
Viruses	315307.E_phage_HK544.goa	432201	UP000010374_432201.fasta	Escherichia phage HK544
Viruses	315309.E_phage_HK225.goa	1147144	UP000010375_1147144.fasta	Enterobacteria phage HK225
Viruses	315311.E_phage_HK446.goa	1147145	UP000010376_1147145.fasta	Escherichia phage HK446
Viruses	315313.E_phage_HK140.goa	1147143	UP000010377_1147143.fasta	Enterobacteria phage HK140
Bacteria	315315.N_sp.goa	28072	UP000010378_28072.fasta	Nostoc sp. (strain ATCC 29411 / PCC 7524)
Bacteria	315317.S_sp.goa	195253	UP000010379_195253.fasta	Synechococcus sp. (strain ATCC 27167 / PCC 6312)
Bacteria	315319.R_sp_PCC_7116.goa	373994	UP000010380_373994.fasta	Rivularia sp. PCC 7116
